model_price,real_prices
0.2644021934558667,0.2619
0.2565712745372575,0.2539
0.26871274780016285,0.2641
0.25534462922637724,0.255
0.2520817558473367,0.2511
0.25514755573041986,0.2543
0.23394123214783102,0.2311
0.22903167006739558,0.2241
0.23148422111824038,0.2282
0.24298019470226567,0.2393
0.24154166737872623,0.2369
0.23607818394484908,0.235
0.19936234364676825,0.1989
0.19843231445901013,0.1978
0.20771144414672407,0.2046
0.20616658462448587,0.2017
0.21753226296409375,0.2131
0.21077803286744864,0.2069
0.24151141408116275,0.239
0.25104474272802246,0.2481
0.25832647401659203,0.258
0.25231540152596693,0.2499
0.26389210260567064,0.2602
0.26091050605161975,0.2599
0.2759477167182992,0.2736
0.2637958652888943,0.2619
0.24091511140435581,0.2402
0.2400669036684919,0.2383
0.19850117234432932,0.1969
0.18892996816696206,0.186
0.19343482614085136,0.1927
0.19772807111611754,0.1976
0.21359025134567156,0.2115
0.2487954063171183,0.2456
0.2467773175474043,0.2456
0.2505181985961677,0.2456
0.23659689018518448,0.2322
0.2281397108742025,0.2232
0.2314492463091264,0.23
0.2253114636485563,0.2243
0.2265712126519495,0.2217
0.2245746128205355,0.2213
0.20475257081850487,0.204
0.1996921614258721,0.195
0.20374894241352498,0.1989
0.21141038218485814,0.2085
0.21103976376007721,0.2063
0.20659315402955122,0.2043
0.17489702916100747,0.1719
0.17193131351628635,0.1696
0.17843266790021112,0.176
0.17739835111032623,0.1739
0.18844974525093397,0.1867
0.18338951319573052,0.1793
0.21096027292154615,0.2094
0.21717736102802213,0.216
0.23006691337800225,0.2255
0.22248235735534344,0.2184
0.226925071827498,0.2267
0.23047782909840017,0.2255
0.24038868571775857,0.239
0.23476688157189293,0.23
0.21157623066868605,0.2092
0.2083719122823785,0.207
0.177748256139297,0.1731
0.16685322277765852,0.1636
0.17000156103094624,0.1686
0.17573384216094914,0.1742
0.18891570860096057,0.1876
0.22041064969942942,0.2184
0.21897923460754176,0.2184
0.2224988704901614,0.2184
0.209622448380328,0.2065
0.20129894921801753,0.1964
0.20375517108745664,0.2031
0.20110971176874096,0.1963
0.19919243070890658,0.1944
0.19772954087255146,0.1948
0.17914608675372237,0.1782
0.17130948666741186,0.1709
0.17459753553816026,0.1722
0.18376720264592428,0.1796
0.18024078827547493,0.1776
0.17745344952866238,0.1766
0.14955276353261487,0.1477
0.14693025995196507,0.1447
0.15401752178461225,0.1504
0.14925219769879025,0.1485
0.16357369524708765,0.16
0.15923069070051823,0.1555
0.18266220954164689,0.1796
0.18920194676327956,0.185
0.19355714096434545,0.1928
0.1895065401504505,0.1884
0.1966223337287704,0.1941
0.20034981829669213,0.1985
0.20970138236034638,0.2064
0.20546607170446407,0.2005
0.18463262553100535,0.1801
0.1804864803263944,0.1792
0.15275741514025334,0.1512
0.14350040945744072,0.1432
0.14652280676733206,0.1463
0.15292157193485503,0.1516
0.16567016135058227,0.1647
0.19738390553334123,0.1942
0.19617575804904291,0.1942
0.19887717658620596,0.1942
0.1803410269132921,0.1792
0.1738309759684877,0.173
0.17748789417661942,0.1765
0.17279488805815757,0.172
0.16981461353063076,0.1692
0.17047622041484245,0.169
0.1608811719737679,0.1561
0.1500260859914773,0.1473
0.15159941743788527,0.1482
0.15471706787768388,0.1539
0.15610376822901856,0.153
0.1530565303377366,0.1523
