model_price,real_prices
0.27263083057669624,0.2619
0.26482128863174476,0.2539
0.2739653303524091,0.2641
0.2657354139905322,0.255
0.26128746467247277,0.2511
0.26384062545837533,0.2543
0.24159787135241984,0.2311
0.2329483816622649,0.2241
0.2375463808938584,0.2282
0.24855143205665742,0.2393
0.24629866348234353,0.2369
0.24504297326452854,0.235
0.20727844074933927,0.1989
0.205369914219122,0.1978
0.21280816869390656,0.2046
0.21085837417256473,0.2017
0.2213178171355733,0.2131
0.21497576249908948,0.2069
0.24956202257408494,0.239
0.2575564939905874,0.2481
0.2682752389284188,0.258
0.26055942898902296,0.2499
0.2711071605267204,0.2602
0.2699172481109718,0.2599
0.2841515505113371,0.2736
0.2733519418295165,0.2619
0.2509687219084912,0.2402
0.24888574145535663,0.2383
0.20425409782644055,0.1969
0.19308136313607785,0.186
0.20008895104311067,0.1927
0.20602676224226785,0.1976
0.22040485820919406,0.2115
0.255496357866409,0.2456
0.2562712314712242,0.2456
0.25548614216916293,0.2456
0.24233665886009745,0.2322
0.23253752549720294,0.2232
0.23963418881103293,0.23
0.23452697235505346,0.2243
0.23048888104548967,0.2217
0.23136502730321898,0.2213
0.21200169364974392,0.204
0.20308362433465016,0.195
0.20756905369774628,0.1989
0.21662297622768448,0.2085
0.21401277362493779,0.2063
0.21364851413434308,0.2043
0.17861277651293705,0.1719
0.17684918808869216,0.1696
0.18285023904087105,0.176
0.18048206665758504,0.1739
0.19416273276536922,0.1867
0.18595719277696782,0.1793
0.2173002735457324,0.2094
0.22568199290567326,0.216
0.23556007357015396,0.2255
0.2265866185779465,0.2184
0.23659779759877494,0.2267
0.23540459636445235,0.2255
0.24880229587646202,0.239
0.23925921906049136,0.23
0.21832176618420138,0.2092
0.214857617533293,0.207
0.18007291391809338,0.1731
0.16980080430532518,0.1636
0.17605181490254507,0.1686
0.18194955315262235,0.1742
0.19576428263783388,0.1876
0.22722245446053493,0.2184
0.22669548992715027,0.2184
0.22706841978345707,0.2184
0.2154455092299767,0.2065
0.20557946415317357,0.1964
0.21188480968825268,0.2031
0.20403807289273224,0.1963
0.2016591115603879,0.1944
0.20238944649048507,0.1948
0.18547731055422692,0.1782
0.17899795674908675,0.1709
0.1791522700962902,0.1722
0.18816364163113328,0.1796
0.18538178060400973,0.1776
0.18402730301705375,0.1766
0.1545696142483128,0.1477
0.15024227534723933,0.1447
0.15678884633269655,0.1504
0.15467555758941626,0.1485
0.16662024633116804,0.16
0.16277336241828352,0.1555
0.18780683877926746,0.1796
0.193555027782938,0.185
0.20184840405468613,0.1928
0.1958605736956688,0.1884
0.20256612751209593,0.1941
0.20645873463448478,0.1985
0.2142424030070114,0.2064
0.20956835457601586,0.2005
0.18722589102399945,0.1801
0.1874415144622425,0.1792
0.15830243386031026,0.1512
0.14855701684331046,0.1432
0.1531945516703399,0.1463
0.1590963437790694,0.1516
0.17214331074021968,0.1647
0.20200262245631254,0.1942
0.20317849184660697,0.1942
0.20175066579571985,0.1942
0.18688268819161288,0.1792
0.17977627313881092,0.173
0.18472430394693498,0.1765
0.17998422037874137,0.172
0.17686541278779927,0.1692
0.175602479785847,0.169
0.1627897747444639,0.1561
0.15362704698222635,0.1473
0.1554142276749716,0.1482
0.16155438330953184,0.1539
0.15943463333612976,0.153
0.15919981440595832,0.1523
