real_price,predicted_price,mape_error,mse_error
0.0334,0.03395667,0.000268747434422961,3.0988067726707636e-07
0.0491,0.04918963,3.3202313571565873e-06,8.033697491419362e-09
0.0325,0.032457054,1.7507901788648263e-06,1.8443880037467397e-09
0.0325,0.032506403,3.879470643642438e-08,4.0993055372403825e-11
0.0339,0.03453127,0.000334198232558281,3.985008312731543e-07
0.031,0.030434163,0.0003456682661350988,3.2017118545952347e-07
0.0348,0.03485248,2.2672427503735766e-06,2.754009040901056e-09
0.0377,0.037988972,5.786236790707934e-05,8.350476986728564e-08
0.0339,0.03428569,0.00012654715456940745,1.4875726626822008e-07
0.0328,0.03284331,1.7389626664703285e-06,1.8757895304845198e-09
0.0285,0.02863215,2.1302007219281424e-05,1.7463384711063853e-08
0.0259,0.025838088,5.741501558466425e-06,3.833065506269369e-09
0.0145,0.014621734,6.931445587126532e-05,1.4819090749782369e-08
0.0111,0.011099377,3.1533716887291815e-09,3.8848329406987637e-13
0.0052,0.0052514113,9.584421736905713e-05,2.6431267629494107e-09
0.0051,0.00511538,9.03981210967778e-06,2.365457850184098e-10
0.0046,0.0045958124,8.302400832553751e-07,1.753590903493964e-11
0.0037,0.0023793115,0.30810461530606503,1.7442181629222075e-06
0.0044,0.004341221,0.00018332486008313772,3.4549768546647294e-09
0.0035,0.0055864556,0.13949080658777713,4.353296871129782e-06
0.0038,0.0037986827,1.20253541584593e-07,1.7352574408052511e-12
0.0039,0.003429484,0.018823095507872537,2.213852234698155e-07
0.0031,0.0031388015,0.0001528165540130886,1.5055601760861981e-09
0.0023,0.0024165942,0.002327803637906031,1.3594204395025848e-08
0.0017,0.0016984876,7.929295968173157e-07,2.2874908555761942e-12
0.0017,0.0017039303,5.320497077887671e-06,1.5447417017635298e-11
0.0017,0.0017037073,4.7349796922055495e-06,1.3743839446263847e-11
0.0016,0.0016191273,0.00013955564924933165,3.658553727591301e-10
0.0011,0.0010981829,2.737940263796657e-06,3.3019713179557855e-12
0.001,0.0010739481,0.004741191918563556,5.468322626467845e-09
0.0009,0.0010244679,0.014761069809700782,1.549225080997347e-08
0.0007,0.0004955711,0.1701658957848381,4.1791167286684055e-08
0.0004,0.00033831148,0.03324874082783032,3.805473283235712e-09
0.0003,0.00029473234,0.00031943340557166993,2.7748269774309645e-11
0.0003,0.000292616,0.0006367778487998602,5.452354294565791e-11
0.0002,0.00016081738,0.05936371365117952,1.5352779423047045e-09
0.0002,0.00012904202,0.30237104929229935,5.035035114345079e-09
0.2703,0.27030113,1.7581918798517002e-11,1.2845825063214534e-12
0.2949,0.29490772,6.850751219714416e-10,5.958136882561748e-11
0.276,0.27602565,8.637211447869476e-09,6.580705312432632e-10
0.2455,0.24549228,9.890354323211063e-10,5.960566363676857e-11
0.2794,0.27939674,1.3592652719363461e-10,1.0610769934254621e-11
0.2089,0.20890528,6.387180568733051e-10,2.7874560337270554e-11
0.2622,0.26219806,5.470263153893079e-11,3.760686834040388e-12
0.2622,0.2622413,2.480734954980054e-08,1.706013868980365e-09
0.2524,0.25232002,1.0047181977850345e-07,6.396577911186639e-09
0.2699,0.26991037,1.4747833899175224e-09,1.0744033745423564e-10
0.2366,0.23663004,1.6113345169709845e-08,9.022470176890339e-10
0.2064,0.20640881,1.8232649402489663e-09,7.76794704285043e-11
0.211,0.21101953,8.56641020907054e-09,3.814557568520473e-10
0.1855,0.18548992,2.951497350664353e-09,1.0155072737912691e-10
0.1907,0.19069725,2.0754265381550378e-10,7.547380382721445e-12
0.1618,0.16179699,3.467696246468475e-10,9.077827135111765e-12
0.1586,0.15864292,7.318717291453345e-08,1.841943691964253e-09
0.1743,0.17429563,6.274631415973452e-10,1.90616827263517e-11
0.2262,0.22621778,6.175055431561161e-09,3.1600526563308845e-10
0.2193,0.21929987,3.636803053039863e-13,1.7490270350688366e-14
0.2321,0.23209529,4.124776575150387e-10,2.2219437983615375e-11
0.2864,0.2869349,3.475347429376294e-06,2.8613106678242205e-07
0.2415,0.24150108,1.9925402991357486e-11,1.162104709367574e-12
0.2524,0.25240052,4.203192401899246e-12,2.6776866433005215e-13
0.2118,0.21180494,5.442640721502694e-10,2.4416411866470655e-11
0.196,0.19607599,1.502011134230002e-07,5.774601090265026e-09
0.2071,0.20715074,6.000248258910134e-08,2.5747923363496024e-09
0.2008,0.20081331,4.392016676001316e-09,1.7711239777822062e-10
0.2392,0.23919769,9.356096004027695e-11,5.3531402096309096e-12
0.2392,0.23918487,4.000689925641501e-09,2.2887708089955644e-10
0.2322,0.23219813,6.457668137531997e-11,3.4817146393678804e-12
0.201,0.20098613,4.760952741501866e-09,1.9232071066743689e-10
0.2215,0.22063464,1.5383210366496014e-05,7.488492048762552e-07
0.2177,0.21770108,2.449526584984185e-11,1.1609227294584862e-12
0.2149,0.21490858,1.5957624786304333e-09,7.370140692772108e-11
0.2803,0.2802841,3.215359233101319e-09,2.5259598632126334e-10
0.2823,0.2823215,5.806331962657397e-09,4.6279622373751273e-10
0.2975,0.29749033,1.0569086414248614e-09,9.353693854992948e-11
0.2994,0.2994076,6.445499204428125e-10,5.7780620736601947e-11
0.336,0.1557869,1.3381685730439572,0.032476760794409844
0.3727,0.07169037,17.629463227342704,0.09060679547281611
0.0386,0.038652215,1.8249221094362638e-06,2.726422200609379e-09
0.0329,0.033094216,3.444026071714814e-05,3.771990830798214e-08
0.0347,0.034868743,2.341964647951817e-05,2.8474291384800418e-08
0.0374,0.03739231,4.228612719375652e-08,5.912382481046887e-11
0.0272,0.027324902,2.0893963105828106e-05,1.5600483058572612e-08
0.0392,0.03921827,2.1700334156790152e-07,3.337669037536735e-10
0.0252,0.025201524,3.6553751014601412e-09,2.3215901212209204e-12
0.0252,0.025236938,2.142283410758167e-06,1.3644268321133037e-09
0.0257,0.02569702,1.3440942895897935e-08,8.875550278743356e-12
0.024,0.024035914,2.232559941697306e-06,1.28980603959957e-09
0.0266,0.026072893,0.00040871317002907914,2.778414819224125e-07
0.0282,0.028187277,2.0374491305249627e-07,1.6187993258397884e-10
0.0246,0.024574082,1.1123380622943034e-06,6.71724852598796e-10
0.0233,0.023304448,3.642172248518587e-08,1.9780538223688038e-11
0.0203,0.020881303,0.000774978111487787,3.379127764114873e-07
0.0172,0.017275939,1.9321628998243285e-05,5.766695910427806e-09
0.0084,0.008869503,0.002802061327134689,2.204327791236471e-07
0.0065,0.006507608,1.3668176556858671e-06,5.788331072504215e-11
0.0034,0.003594694,0.0029334663849066313,3.7905738302662664e-08
0.0031,0.0030885274,1.3798246433515102e-05,1.316214899455656e-10
0.0028,0.00322265,0.017200272068429133,1.7863295234559513e-07
0.0024,0.0024219514,8.21472618793474e-05,4.818633946293147e-10
0.0027,0.0027560648,0.00041381007838509076,3.1432570564906043e-09
0.0021,0.0020963987,2.950955981449088e-06,1.2969119998730469e-11
0.0023,0.0022572523,0.000358644659748063,1.8273620198292963e-09
0.0022,0.00217142,0.00017323512889931808,8.168148812275869e-10
0.0018,0.0018639301,0.0011763920187988087,4.0870629990227745e-09
0.0013,0.0013339625,0.0006482061605285984,1.1534543859537975e-09
0.0012,0.0011795438,0.00030076149333294695,4.184565489958121e-10
0.0012,0.0012142918,0.00013852455810356833,2.0425508936029206e-10
0.001,0.0010034809,1.2032512555435255e-05,1.21164254650315e-11
0.0009,0.0010270162,0.015295499172088696,1.6133115567421515e-08
0.0008,0.00080343673,1.8297369145211575e-05,1.181114549175915e-11
0.0006,0.0006061983,0.00010454704735319,3.841856674693802e-11
0.0007,0.0007075668,0.0001143639640248127,5.7256406795391626e-11
0.0007,0.00070944097,0.00017709259273960464,8.913185038791266e-11
0.0005,0.0006410018,0.04838723386905345,1.9881506442575744e-08
0.0005,0.00044167176,0.017440484224010414,3.40218398258061e-09
0.0003,0.00029153272,0.0008435545792659038,7.169482316182433e-11
0.0002,0.00022944974,0.016473571448211457,8.672871260609425e-10
0.0002,0.00016637711,0.04083973354822042,1.1304986732856934e-09
0.3069,0.3068585,1.828164003857072e-08,1.721438440584333e-09
0.3355,0.3354984,2.295497370796836e-11,2.583792820653078e-12
0.3162,0.31619155,7.135008166743785e-10,7.133374168883951e-11
0.2888,0.28883073,1.13178285302325e-08,9.441693491702808e-10
0.322,0.32200688,4.566702605980106e-10,4.7351423063330296e-11
0.2478,0.24780631,6.485208924494982e-10,3.9824349951326575e-11
0.2998,0.29975715,2.0431764240113427e-08,1.8358829084750409e-09
0.2998,0.29962784,3.301395547659311e-07,2.9638886914921508e-08
0.2953,0.29538235,7.772582286653511e-08,6.781635025528199e-09
0.3083,0.3082932,4.874272205702686e-10,4.6327370639825416e-11
0.2767,0.2767014,2.5262204186011424e-11,1.934166803035061e-12
0.2475,0.24750194,6.140985785387824e-11,3.76179656314841e-12
0.2506,0.25061148,2.099849985558413e-09,1.3188342164564067e-10
0.2279,0.22789764,1.0686981550076215e-10,5.550533533056137e-12
0.2303,0.23026468,2.3529962307779507e-08,1.24760147808137e-09
0.2027,0.20269671,2.633180118498149e-10,1.0818672401398584e-11
0.207,0.20700803,1.5062194974551373e-09,6.454500913849585e-11
0.2196,0.21960421,3.673584514991695e-10,1.7716231855702766e-11
0.2742,0.27418786,1.959455180288283e-09,1.4730984993546467e-10
0.2671,0.26711515,3.2150992713826233e-09,2.293989443590944e-10
0.282,0.28200057,4.106920367241848e-12,3.2660005902839095e-13
0.3346,0.3345749,5.6244906128127966e-09,6.296075550589835e-10
0.2901,0.290091,9.608356157814846e-10,8.085700057834831e-11
0.3056,0.3056159,2.707376835111076e-09,2.528719190746438e-10
0.2553,0.25530073,8.186474240161512e-12,5.335818081737409e-13
0.2437,0.2436941,5.867923418464033e-10,3.484772696765451e-11
0.254,0.25400424,2.78648787510959e-10,1.7977905372360398e-11
0.2487,0.24869972,1.2255841401012882e-12,7.580428246243341e-14
0.2886,0.2886139,2.3147144782031985e-09,1.9281102870244664e-10
0.2886,0.28857923,5.182381182416733e-09,4.3157818159766883e-10
0.2787,0.2785885,1.6017521495142155e-07,1.24314473987427e-08
0.2483,0.24827439,1.0643718538354706e-08,6.560806276771493e-10
0.2711,0.27110127,2.18124415847336e-11,1.6031249492504982e-12
0.2612,0.26132312,2.2198874227792126e-07,1.5159561312890054e-08
0.2588,0.25879937,5.848958481678419e-12,3.917463709193867e-13
0.3274,0.32739583,1.6249436121436432e-10,1.7417450019568917e-11
0.3308,0.33079675,9.66210686928425e-11,1.0572904286507823e-11
0.3465,0.34653303,9.085210939867933e-09,1.0909988373572002e-09
0.3502,0.3254387,0.005789061810444511,0.0006131215781942076
0.3878,0.14452747,2.8332532124580165,0.059181526234211364
0.4302,0.064533,32.10759566123001,0.13371235293298903
0.0263,0.026274854,9.158961396003951e-07,6.323053580733138e-10
0.0229,0.022886235,3.6173195191536366e-07,1.8946787665616568e-10
0.0246,0.02461009,1.6806673540831833e-07,1.0179070861411993e-10
0.0244,0.024405107,4.378785184996986e-08,2.608044928875425e-11
0.0182,0.018205479,9.056589643699891e-08,3.001711161742984e-11
0.0254,0.02555996,3.916535709066157e-05,2.558718021710723e-08
0.0155,0.016170677,0.0017201652500144638,4.498073668770896e-07
0.0155,0.016924828,0.007087229835073203,2.0301356586610955e-06
0.0162,0.01621967,1.4706950087560708e-06,3.869070505747353e-10
0.0151,0.015455575,0.0005292872784186517,1.2643338758235808e-07
0.0163,0.016534047,0.00020037731746165523,5.4778092425047465e-08
0.0163,0.016298259,1.1415007405701113e-08,3.0322053550728154e-12
0.0135,0.013508346,3.8172034881149335e-07,6.965457708308065e-11
0.0136,0.013673982,2.927238173641281e-05,5.4732847829010255e-09
0.011,0.0111828325,0.00026730267403651554,3.342773462259825e-08
0.008,0.008054474,4.574145805807466e-05,2.9674568443313993e-09
0.0035,0.0035342951,9.415844884765666e-05,1.17615597745647e-09
0.0029,0.0029014028,2.3375208971201014e-07,1.96775735382127e-12
0.0018,0.001776541,0.00017436867892790274,5.503246264145158e-10
0.0017,0.0016282819,0.0019399850685871516,5.143486173812455e-09
0.0018,0.0018490182,0.00070279967000184,2.4027793955395887e-09
0.0014,0.0011766352,0.036036782918776385,4.989185502708289e-08
0.0015,0.0015427816,0.000768962333264165,1.830264962469316e-09
0.0012,0.0012305151,0.0006149714838056389,9.311697403015699e-10
0.0013,0.0013435548,0.0010509005243485895,1.897022096107762e-09
0.0012,0.001212721,0.0001100322950470528,1.6182363857370322e-10
0.001,0.001010337,0.00010467885833101,1.0685418061536683e-10
0.0008,0.000787087,0.00026915819993905617,1.6674511264782256e-10
0.0009,0.000899525,2.788318614307882e-07,2.2561547445871817e-13
0.0009,0.001166067,0.05206368931473911,7.079163238921286e-08
0.001,0.0010602167,0.003225852110826967,3.6260494678868578e-09
0.0006,0.00060109183,3.299347609072411e-06,1.192091862824969e-12
0.0005,0.000485478,0.0008947750594793528,2.1088853760831913e-10
0.0005,0.0004888649,0.0005188127883725132,1.2399049174050036e-10
0.0004,0.00038376733,0.0017891386776240747,2.6349962539348165e-10
0.0006,0.0006059258,9.564345698459561e-05,3.511511998168747e-11
0.0003,0.0002988081,1.591101375302171e-05,1.4206352007340646e-12
0.0003,0.0003064188,0.0004388111435110346,4.1201068524680527e-11
0.0002,0.0001975878,0.00014904162274037883,5.818724665273986e-12
0.0002,0.00019265612,0.0014530651579688376,5.393252138599773e-11
0.0002,7.9754165e-05,2.2731774355640892,1.4459060786960623e-08
0.3936,0.39359584,1.1146642064245422e-10,1.726812026622566e-11
0.4191,0.4191015,1.2920623550698868e-11,2.2694567838615674e-12
0.4052,0.40522462,3.6917319996255538e-09,6.062082132209525e-10
0.3723,0.37230578,2.410758289701305e-10,3.341590500190089e-11
0.4128,0.41280615,2.2218947897568756e-10,3.786306919209564e-11
0.3237,0.32372877,7.898009676212167e-09,8.277139140803006e-10
0.3945,0.39450082,4.339772195776865e-12,6.754026457826511e-13
0.3945,0.39447322,4.607102191347162e-09,7.169071414532661e-10
0.3855,0.38564748,1.462379401204518e-07,2.1749087827854033e-08
0.4015,0.40149933,2.7764245266807658e-12,4.4756438913702923e-13
0.3643,0.36431423,1.5252939027188366e-09,2.0244441502846039e-10
0.3321,0.33208722,1.481295009574581e-09,1.633600590231956e-10
0.3395,0.33949327,3.924302074062795e-10,4.522981180376033e-11
0.3203,0.3203733,5.234276614797022e-08,5.372411753200369e-09
0.3118,0.3118009,8.27842542070925e-12,8.048268591277718e-13
0.2935,0.29348654,2.1047519785513275e-09,1.8129143631949805e-10
0.3001,0.30009153,7.957222842540015e-10,7.16587140433042e-11
0.3135,0.31350765,5.94851990629394e-10,5.846624395643181e-11
0.3744,0.37439987,1.1939012027108417e-13,1.6735541524218886e-14
0.3631,0.36310694,3.649019399641511e-10,4.8111097314932115e-11
0.3762,0.37620932,6.135440806634468e-10,8.683701134071559e-11
0.4313,0.4313098,5.151517970746849e-10,9.58327277677568e-11
0.3976,0.39761218,9.390329009854822e-10,1.4845682819419347e-10
0.4002,0.40022027,2.56637638714872e-09,4.110725931604903e-10
0.356,0.3560006,2.8618404506138626e-12,3.626994385034313e-13
0.3455,0.34551415,1.6768241265720816e-09,2.00179309161572e-10
0.3523,0.3522849,1.8352217858019667e-09,2.2775956953416225e-10
0.3355,0.33551046,9.724352092196705e-10,1.0946437720306677e-10
0.3858,0.38579968,7.045047496838105e-13,1.0485946630352672e-13
0.3858,0.38581103,8.174662579614946e-10,1.2167997637386656e-10
0.3843,0.3842997,6.278529364337385e-13,9.272524947230364e-14
0.3441,0.34409887,1.0861015886865243e-11,1.2859880462586297e-12
0.3705,0.37048566,1.4974373957739663e-09,2.0553769809327968e-10
0.3647,0.3647071,3.8030599615563604e-10,5.058498649270601e-11
0.3565,0.3564996,1.1825054456487525e-12,1.5028695087129784e-13
0.4344,0.41944492,0.0012712403978502131,0.00022365445870832685
0.4302,0.38310456,0.015112037330093841,0.002217980208883351
0.446,0.33404356,0.11232900932864597,0.012534243917337083
0.4448,0.2942333,0.2618630882882745,0.02267033345520081
0.4937,0.12078032,9.533190328018891,0.13906908849545319
0.5227,0.048411917,95.97980570112256,0.22494918573139738
0.019,0.019003645,3.678091365867865e-08,1.3283004264511674e-11
0.0166,0.016587162,5.989962990767661e-07,1.6480422149251604e-10
0.0172,0.017536536,0.00036827740819916037,1.1325638446554024e-07
0.0181,0.018081307,1.068757672002861e-06,3.4941287627594814e-10
0.0131,0.013005133,5.321115712450885e-05,8.999788115743371e-09
0.0175,0.017524095,1.8905655541736582e-06,5.805811764735577e-10
0.0108,0.010527703,0.0006689883125532802,7.414566724057961e-08
0.0108,0.010768129,8.760379811370432e-06,1.0157887518410744e-09
0.0106,0.010628369,7.124359301954525e-06,8.047834523751236e-10
0.0098,0.009864731,4.305771167410675e-05,4.190071349099661e-09
0.0099,0.009770399,0.00017595125981892292,1.6796429694152273e-08
0.0094,0.009395274,2.529922274269628e-07,2.2331922396384865e-11
0.008,0.007994023,5.590023881688606e-07,3.5722715652277463e-11
0.0078,0.007821418,7.498955685504243e-06,4.587455014474682e-10
0.0064,0.006526956,0.000378341701632628,1.611779268594457e-08
0.0043,0.004334778,6.436902837510597e-05,1.2095134068629502e-09
0.0022,0.0022321886,0.00020794198461222404,1.0361054377907557e-09
0.002,0.002104281,0.0024558552492110193,1.0874523241615869e-08
0.0014,0.0014431825,0.0008953079088670782,1.8647254979189776e-09
0.0013,0.0011495263,0.017134962959841692,2.2642324889660607e-08
0.0013,0.0012580684,0.0011109001594832649,1.758261697593432e-09
0.001,0.0010172848,0.0002886982952778797,2.9876473990042837e-10
0.0012,0.0011895554,7.709301950508527e-05,1.090898626368817e-10
0.0009,0.0008685259,0.0013132326355187035,9.906202346054083e-10
0.001,0.0010279802,0.0007408550657783987,7.828936775686187e-10
0.001,0.0010010112,1.0205230879503898e-06,1.022588100655634e-12
0.0009,0.0009079089,7.588339960128154e-05,6.25505767644979e-11
0.0008,0.00082313473,0.0007899271782968908,5.352157800932342e-10
0.0008,0.0007970147,1.4029691518736659e-05,8.912114694546121e-12
0.0008,0.0009673227,0.029920362984687632,2.799687727274587e-08
0.0006,0.00060801534,0.00017378600768618043,6.424567245536001e-11
0.0005,0.00046658138,0.005130058698239931,1.1168044431669493e-09
0.0005,0.00050911447,0.000320502919116827,8.307356944860215e-11
0.0004,0.0004105821,0.0006642702190821399,1.1198112708748343e-10
0.0004,0.00040327464,6.593626994878393e-05,1.0723244094615057e-11
0.0004,0.0003605295,0.011985712392685149,1.5579210455864108e-09
0.0003,0.0003320393,0.009310794030386668,1.026515856980163e-09
0.0004,0.0003996483,7.744453111612438e-07,1.236934471561171e-13
0.0002,0.0009023427,0.6058360809560296,4.932853054344303e-07
0.0002,0.00012025111,0.4398160443080566,6.359885122294262e-09
0.0002,0.00028918654,0.09511357592333376,7.954239675381513e-09
0.4887,0.48870063,1.652804778082157e-12,3.9473656212780924e-13
0.5122,0.5121997,3.4333258225226445e-13,9.007279913248291e-14
0.508,0.508009,3.150173434381719e-10,8.12975215466023e-11
0.4673,0.46729895,5.0034698492481916e-12,1.0925992705636236e-12
0.5033,0.5037998,9.841691757070774e-07,2.497961460045857e-07
0.4121,0.41153196,1.905277990384549e-06,3.226751177778622e-07
0.4858,0.48579213,2.624357070449647e-10,6.193325062000986e-11
0.4858,0.48580042,7.307368348922548e-13,1.724553862834366e-13
0.4764,0.4764031,4.199816820267808e-11,9.531900125300065e-12
0.4964,0.49639827,1.2144128006044268e-11,2.992449672119683e-12
0.4642,0.4641798,1.8911848596562496e-09,4.0748017353513844e-10
0.4236,0.4224322,7.642095381981912e-06,1.363724091154347e-06
0.429,0.42895636,1.0350247343249626e-08,1.904482342126153e-09
0.4167,0.41672823,4.588434654913179e-09,7.968386491498489e-10
0.4113,0.4113064,2.429541809141016e-10,4.1101278841338196e-11
0.3875,0.38757378,3.6237012903499915e-08,5.443286141824682e-09
0.3931,0.39310336,7.310667706447601e-11,1.12971932685134e-11
0.4084,0.4084242,3.510415604844995e-09,5.855735715256601e-10
0.4682,0.47185284,5.993050199387895e-05,1.334323270931095e-05
0.4604,0.46042117,2.11507906233151e-09,4.483706572715353e-10
0.4738,0.4737893,5.096031414971939e-10,1.1439383024705869e-10
0.5288,0.5287929,1.7937994747772201e-10,5.015857067587075e-11
0.4841,0.48408914,5.036385380027535e-10,1.180238091905243e-10
0.5002,0.50022274,2.067053597790346e-09,5.172239228078084e-10
0.4509,0.4509132,8.557740932646557e-10,1.7399830408915725e-10
0.439,0.438929,2.617167120969977e-08,5.042199095498934e-09
0.4468,0.44680405,8.202627366581647e-11,1.637522131224876e-11
0.4431,0.4430719,4.021690399074991e-09,7.895089416793974e-10
0.4846,0.48460722,2.2195149141708073e-10,5.2124010981418375e-11
0.4846,0.48460278,3.2889114247190675e-11,7.723674773525492e-12
0.4847,0.48468637,7.902650941306983e-10,1.8564977275727033e-10
0.4465,0.4467932,4.30636299502863e-07,8.596541054520899e-08
0.4663,0.46899977,3.31367047981183e-05,7.288775676638168e-06
0.4615,0.46150598,1.6785951245823147e-10,3.5752023052027396e-11
0.4584,0.4583993,2.35991122412006e-12,4.958879435070926e-13
0.5314,0.3949185,0.11943527244441626,0.01862719946635109
0.5282,0.35504997,0.2378297604081474,0.029980933662701693
0.5399,0.30816385,0.5654890275053914,0.053701642521819165
0.5425,0.26997173,1.019029015948547,0.07427165886222248
0.5913,0.098977394,24.741585186045675,0.2423815479827772
0.6229,0.033885267,302.15549848957465,0.34693835612476265
0.0145,0.014694591,0.00017536007684214503,3.78656778415729e-08
0.0125,0.012813605,0.0005989965033411143,9.834832692456842e-08
0.0134,0.0134027125,4.0960395288813474e-08,7.357826529829957e-12
0.0137,0.013778517,3.2473020926408615e-05,6.164922858213679e-09
0.0098,0.009802115,4.656318288576104e-08,4.4738586595585224e-12
0.0126,0.012677843,3.770037165754046e-05,6.059493905878876e-09
0.0071,0.007576082,0.0039488807803274035,2.26653977210756e-07
0.0071,0.0071197944,7.729452584117639e-06,3.9181732892846485e-10
0.007,0.007011123,2.5169165981640612e-06,1.2372116404790421e-10
0.0065,0.006497105,1.985280966532964e-07,8.380342446668792e-12
0.0064,0.006501311,0.0002428348831075048,1.0263912770848136e-08
0.0058,0.0058038896,4.491283559639132e-07,1.5128949047250374e-11
0.0045,0.0021760368,1.1405806578822537,5.4008048368803105e-06
0.0046,0.004573425,3.376522052509927e-05,7.062405956402626e-10
0.0041,0.0030962692,0.10508895273686081,1.0074754971869946e-06
0.0027,0.0027008746,1.0485572987086677e-07,7.64893557567453e-13
0.0017,0.0016959605,5.673066543202111e-06,1.6317339807687055e-11
0.0017,0.0017204725,0.0001415940833701421,4.191221011319797e-10
0.0013,0.0012996306,8.078156080253542e-08,1.3644326665849837e-13
0.0013,0.0015653081,0.028727728773993034,7.038837585985018e-08
0.0012,0.0013198148,0.008241288076687878,1.435559172342669e-08
0.0012,0.0012370463,0.0008968468509260865,1.3724300319139718e-09
0.001,0.00096783106,0.0011047764173424924,1.0348407120036194e-09
0.0009,0.0009108684,0.00014237054879756307,1.1812217443414872e-10
0.0011,0.0011109026,9.631883089892816e-05,1.188675191661009e-10
0.0009,0.0012056198,0.0642602151367829,9.340344615436811e-08
0.0008,0.00094099593,0.022451102309169784,1.987985260359224e-08
0.0006,0.00061348855,0.00048341206047290366,1.8194092632845796e-10
0.0006,0.00061045616,0.0002933834528450295,1.0933131679936251e-10
0.0006,0.00063867745,0.003667350764633663,1.4959449504237564e-09
0.0006,0.0006299144,0.0022552647789624075,8.948713652570325e-10
0.0006,0.0005484203,0.008845667128590433,2.660465523245515e-09
0.0004,0.00037833827,0.00327812639403599,4.692305110383221e-10
0.0004,0.00019983666,1.0032720572358105,4.0065360978146154e-08
0.0004,0.00036778607,0.007671794990582899,1.0377375496741287e-09
0.0004,0.00037186703,0.00572342081993073,7.914637692827492e-10
0.0003,0.00029796278,4.67470143550417e-05,4.1502847997865005e-12
0.0004,0.00037169817,0.005797597594189176,8.009933722373019e-10
0.0002,0.00022704991,0.01419348285200876,7.316976245873232e-10
0.0002,0.0001504336,0.1085638286028774,2.4568284064069944e-09
0.0002,0.00011530695,0.5394913885644096,7.172912146506971e-09
0.5785,0.578502,1.1944835642955606e-11,3.997513203955822e-12
0.6026,0.60262024,1.1285124294304594e-09,4.0982059614080635e-10
0.585,0.5850115,3.8523378419282814e-10,1.3184180716134238e-10
0.5577,0.5577208,1.3882670270874855e-09,4.3182388621172277e-10
0.5994,0.5987291,1.2557076701652076e-06,4.501416957152057e-07
0.5095,0.50949347,1.642568857428886e-10,4.2638393096534915e-11
0.5751,0.5751471,6.704134652789561e-09,2.217688710530401e-09
0.5751,0.57512033,1.2495429911223467e-09,4.1330308046097135e-10
0.5684,0.5683515,7.2798214101830845e-09,2.3515529233570695e-09
0.5902,0.5902109,3.419811085662594e-10,1.1912875110399435e-10
0.5567,0.5567175,9.898060517885619e-10,3.0677493636272053e-10
0.518,0.5179823,1.1671203728508341e-09,3.1314501052349635e-10
0.5232,0.5231919,2.379837537520749e-10,6.514324399174405e-11
0.5007,0.50070614,1.5018859621032555e-10,3.765327754949083e-11
0.5063,0.50626874,3.812624638908282e-09,9.772063362453038e-10
0.4838,0.48376986,3.8805929605099925e-09,9.081879034083777e-10
0.4879,0.48791295,7.047731096436394e-10,1.677776166707098e-10
0.5066,0.50661236,5.952767628724407e-10,1.5278140272915478e-10
0.5662,0.56620705,1.5509043855175112e-10,4.972050959571115e-11
0.558,0.5579933,1.4448522911306682e-10,4.498641737951384e-11
0.5712,0.5712383,4.490496248729484e-09,1.4653080738176375e-09
0.6276,0.6276192,9.365313970824321e-10,3.68905213697896e-10
0.5793,0.57929915,2.1433395247260176e-12,7.192779685913043e-13
0.5943,0.59435755,9.37556101219888e-09,3.312019096923555e-09
0.5445,0.54450154,8.030803107138441e-12,2.3809880076935293e-12
0.5381,0.53811103,4.2023318554351745e-10,1.2168418435016833e-10
0.5457,0.5456993,1.653083894395782e-12,4.92268090913712e-13
0.5428,0.5428135,6.166973976532733e-10,1.8170771371979386e-10
0.5811,0.5809336,8.207403409481989e-08,2.7698658036517068e-08
0.5811,0.5811596,1.0514299958679923e-08,3.551167706033597e-09
0.5782,0.57819885,3.954797472823047e-12,1.3221438076647937e-12
0.5419,0.5419013,5.670476972255846e-12,1.6651753047543873e-12
0.5672,0.56749177,2.6433916431007577e-07,8.512961073558104e-08
0.5593,0.5577412,7.81090763376504e-06,2.429780230825196e-06
0.5536,0.5271608,0.0025154147197289814,0.0006990300621845491
0.6305,0.36851373,0.5054168292568673,0.06863680401874614
0.6285,0.33042273,0.8138003906002106,0.08885005933552191
0.6487,0.2851005,1.6264872076220465,0.13220460377782026
0.6532,0.24449262,2.7944313784642607,0.16704172227868702
0.6899,0.08395302,52.0950631693956,0.367171738987734
0.7205,0.022436123,968.0430956800731,0.4872931758957421
0.0716,0.07166126,7.308657002133238e-07,3.753241464549234e-09
0.0599,0.05989031,2.6171331908567902e-08,9.387262555129934e-11
0.063,0.06306961,1.21821869409894e-06,4.845801000158128e-09
0.0694,0.06939144,1.5228348954188942e-08,7.332711205228351e-11
0.051,0.05101627,1.0172253404958112e-07,2.647491621702258e-10
0.078,0.07800205,6.910596756770402e-10,4.204628126558874e-12
0.0535,0.053498946,3.8804617100860714e-10,1.1106413957384626e-12
0.0535,0.053499803,1.3566303908309241e-11,3.8829867321094726e-14
0.0554,0.055399016,3.1578165608962724e-10,9.691499832300555e-13
0.0501,0.05018342,2.7631909780896616e-06,6.9587526168848195e-09
0.0578,0.057836667,4.019177775016136e-07,1.3444471253304524e-09
0.065,0.0649948,6.408140280887985e-09,2.7070058550316758e-11
0.0607,0.06070881,2.1057813795149667e-08,7.760982712207753e-11
0.0603,0.06029806,1.0360570916946157e-09,3.766954326385208e-12
